y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
Nyckelharpa,1.20906,-1044.83148,1000.59340,-120.75819,-0.00000,Brinnelvägen 8,1.24136,-1.76077,5473.46912,-89186.96385,False,False,-2.41812
Nyckelharpa,0.59497,216.91986,1000.21537,-59.31738,0.00000,N/A,0.87843,-0.80250,5473.76495,-89185.81823,False,False,-1.18994
Dragspel,0.92580,-298.74205,1000.46823,-92.50877,-0.00000,N/A,0.97315,-2.23545,5474.05200,-89186.18855,False,False,-1.85161
Dragspel,0.46460,-418.90374,1000.63329,-46.07789,-0.00000,Slussen,1.24216,0.66664,5474.29136,-89186.49560,False,False,-0.92919
Serpent,1.12524,305.86665,1000.39876,-112.46903,0.00000,N/A,1.32870,-0.22581,5475.60365,-89184.05563,True,False,-2.25048
Dragspel,0.87610,-399.82908,1000.58302,-87.24823,-0.00000,Slussen,-0.03124,-0.49478,5473.76847,-89186.55179,False,False,-1.75220
Nyckelharpa,1.32639,-864.58220,1000.30038,-132.38382,-0.00000,Entrée,0.87854,-0.21309,5473.62979,-89184.92897,False,False,-2.65278
Dragspel,3.80624,-366.78142,1000.78101,-380.27766,-0.00000,Slussen,5.64273,-5.22190,5474.11319,-89186.59356,True,False,-7.61248
Nyckelharpa,3.16896,264.61013,1000.60580,-316.70824,0.00000,N/A,3.15918,-2.39429,5473.78750,-89185.59443,True,False,-6.33791
Dragspel,0.27790,-243.05408,1001.03040,-27.34980,-0.00000,N/A,0.71112,-1.13714,5473.60994,-89186.44853,False,False,-0.55579
Dragspel,0.46923,-85.30679,1000.04342,-46.89500,-0.00000,N/A,-1.25512,1.92823,5473.56972,-89184.05871,False,False,-0.93847
Dragspel,1.33854,-124.82425,1000.72671,-133.73456,-0.00000,N/A,3.19047,-1.27013,5473.48678,-89186.23444,True,False,-2.67709
Nyckelharpa,1.79849,1076.80948,1000.24096,-179.69743,0.00000,Entrée,1.55692,-2.97645,5476.69247,-89186.94330,True,False,-3.59699
Nyckelharpa,2.02885,-326.41851,1000.12806,-202.76982,-0.00000,Slussen,2.28437,-3.03258,5480.82422,-89185.10225,True,False,-4.05770
Serpent,1.81658,-298.57634,1000.42579,-181.60582,-0.00000,Slussen,1.19246,-2.20799,5475.07319,-89185.37086,True,False,-3.63315
Nyckelharpa,0.52561,-325.78037,1000.35387,-52.41010,-0.00000,N/A,0.95251,-0.79671,5478.28924,-89188.30210,False,False,-1.05121
Nyckelharpa,0.81214,990.75930,1000.45340,-81.00560,0.00000,Brinnelvägen 8,0.15854,-1.41783,5475.82950,-89185.74302,True,False,-1.62429
Dragspel,0.58520,-517.80737,1000.27455,-58.32306,-0.00000,Slussen,-1.01256,2.48557,5469.50799,-89185.05270,False,False,-1.17041
Dragspel,1.64556,1686.08587,1000.42198,-164.36162,0.00000,Östra stationen,-0.86432,1.29794,5475.57504,-89186.44114,True,False,-3.29112
Nyckelharpa,0.15705,298.65923,1000.31715,-15.57798,0.00000,Slussen,0.19177,-0.01130,5477.34076,-89186.40233,False,False,-0.31410
Serpent,0.62418,-210.83916,1000.80565,-62.09516,-0.00000,N/A,1.82650,1.72095,5475.07689,-89186.32992,False,False,-1.24837
Serpent,0.89022,-551.22568,1000.56449,-88.88149,-0.00000,Slussen,0.98679,-2.22252,5473.54888,-89185.38778,False,False,-1.78045
Dragspel,0.51305,634.46326,1000.58605,-51.01323,0.00000,Slussen,0.54103,-1.53023,5473.73340,-89187.16729,True,False,-1.02610
Nyckelharpa,2.59564,-779.35962,1000.80077,-259.25467,-0.00000,Entrée,2.29618,-2.86330,5478.85700,-89185.45114,True,False,-5.19127
Serpent,-0.59237,1024.79714,1000.77534,59.55523,0.00000,Brinnelvägen 8,-0.92625,1.03396,5477.15440,-89187.49839,False,False,1.18474
Nyckelharpa,2.49328,-1836.24291,1000.57948,-249.05986,-0.00000,KTH Biblioteket,1.85033,-2.34768,5474.94725,-89187.88887,False,False,-4.98655
Dragspel,1.43936,1362.83978,1000.31860,-143.91183,0.00000,Lindstedsvägen 24,1.96366,-2.55141,5472.81423,-89186.08014,True,False,-2.87873
Nyckelharpa,1.10162,-116.87896,1000.55753,-109.95120,-0.00000,N/A,1.34686,-1.69929,5476.59774,-89186.46910,False,False,-2.20323
Dragspel,-0.32411,-1587.51586,1000.67438,32.63270,-0.00000,Lindstedsvägen 24,0.97079,0.92750,5474.55885,-89183.85947,False,False,0.64823
Dragspel,1.62221,-1437.20305,1000.69528,-162.09085,-0.00000,Lindstedsvägen 24,3.14143,-1.04383,5474.62758,-89186.22182,False,False,-3.24441
Nyckelharpa,-0.46711,127.44351,1000.37327,46.95000,0.00000,N/A,1.17177,0.36153,5478.74620,-89185.63294,False,False,0.93422
Dragspel,0.31735,-142.09234,1001.05752,-31.15245,-0.00000,N/A,0.78065,0.35417,5473.85001,-89185.41624,False,False,-0.63470
Nyckelharpa,0.90077,78.79415,1000.62446,-89.83746,0.00000,N/A,0.57929,-0.76565,5476.43959,-89185.66241,False,False,-1.80154
Serpent,-0.20841,-1885.63384,1000.45712,21.05015,-0.00000,Östra stationen,-0.00600,1.31013,5475.16354,-89185.38051,False,False,0.41682
Nyckelharpa,0.23316,743.11275,1000.20389,-23.19558,0.00000,Entrée,0.26459,-0.59876,5479.70598,-89186.73798,False,False,-0.46631
Dragspel,0.71654,-791.77383,1000.23159,-71.58514,-0.00000,Entrée,0.80360,-2.46046,5473.89482,-89187.83094,False,False,-1.43308
Serpent,-0.22822,-1512.61560,1000.44085,22.97406,-0.00000,Lindstedsvägen 24,0.80813,1.57325,5473.31941,-89189.57315,False,False,0.45644
Nyckelharpa,1.60052,2376.91963,1000.30489,-159.78884,0.00000,KTH Biblioteket,0.48661,-1.82337,5478.53861,-89187.16109,True,True,-3.20105
Dragspel,1.07726,1180.97923,1000.55351,-107.42758,0.00000,Brinnelvägen 8,0.68664,-1.42215,5471.75920,-89186.70518,True,False,-2.15453
Dragspel,2.04312,-416.35773,1000.91228,-203.80533,-0.00000,Slussen,3.00682,-1.77645,5474.91917,-89187.02884,True,False,-4.08623
Dragspel,0.58659,-354.57338,1000.82869,-58.14951,-0.00000,Slussen,-0.58118,0.43460,5473.68745,-89185.81184,False,False,-1.17319
Dragspel,0.15842,-952.77655,1000.75526,-15.39800,-0.00000,Entrée,-0.02665,0.51916,5472.94700,-89186.24627,False,False,-0.31685
Nyckelharpa,1.45952,196.24724,1000.71438,-145.64852,0.00000,N/A,0.77526,-0.82633,5477.62760,-89184.47057,True,False,-2.91904
Serpent,0.72545,-1168.97273,1000.74292,-72.34692,-0.00000,Brinnelvägen 8,0.55485,0.69386,5478.57567,-89188.72037,False,False,-1.45090
Serpent,1.87649,1192.99702,1000.38072,-187.51721,0.00000,Brinnelvägen 8,0.88811,-1.77862,5475.42672,-89185.45955,True,False,-3.75298
Dragspel,2.22301,-756.77074,1000.67744,-222.11772,-0.00000,Entrée,2.68272,-3.07451,5475.45304,-89184.76185,True,False,-4.44602
Serpent,1.16015,710.94074,1000.53304,-115.94128,0.00000,Slussen,1.26024,-0.84724,5475.49441,-89187.34837,True,False,-2.32030
Serpent,2.53999,-452.75252,1000.60272,-253.93876,-0.00000,Slussen,4.47068,-0.69396,5477.35799,-89188.40219,True,False,-5.07998
Serpent,1.93628,1423.13187,1000.61776,-193.34526,0.00000,Lindstedsvägen 24,3.42374,-0.30977,5476.49304,-89184.09450,True,False,-3.87256
Dragspel,3.49690,-1546.05254,1000.64049,-349.53190,-0.00000,Östra stationen,1.55877,-2.29525,5475.86692,-89187.99510,True,False,-6.99379
Dragspel,1.47943,836.18482,1000.75121,-147.68794,0.00000,Entrée,-0.22592,-0.44683,5473.46489,-89186.20604,True,False,-2.95886
Dragspel,-0.47599,246.26242,1001.04752,47.95233,0.00000,Slussen,1.27400,0.51205,5473.84004,-89186.35737,False,False,0.95198
Dragspel,0.75949,-254.31624,1000.77668,-75.66929,-0.00000,N/A,0.29776,-0.69991,5473.75909,-89184.01362,False,False,-1.51897
Nyckelharpa,-0.10267,-1893.66673,1000.58001,10.51710,-0.00000,Östra stationen,0.18961,1.14659,5478.68738,-89184.96744,False,False,0.20533
Dragspel,1.41469,835.72124,1000.30464,-141.28661,0.00000,Entrée,0.30351,0.09644,5473.38480,-89185.87923,True,False,-2.82937
Dragspel,3.32853,411.53004,1000.37862,-332.75805,0.00000,N/A,2.96079,-3.52781,5473.46257,-89186.54506,True,False,-6.65706
Dragspel,2.62458,-2397.57564,1000.88320,-261.99985,-0.00000,KTH Biblioteket,3.08662,-3.43651,5474.79674,-89184.19884,False,False,-5.24916
Dragspel,0.36672,-1947.58782,1000.68056,-36.16982,-0.00000,Östra stationen,-0.16759,-3.18528,5472.52133,-89186.04400,False,False,-0.73343
Dragspel,1.44858,352.31263,1000.33358,-144.79987,0.00000,Slussen,1.05031,-1.34459,5477.14820,-89187.11810,True,False,-2.89716
Nyckelharpa,0.86646,-413.92889,1000.42236,-86.38023,-0.00000,Slussen,1.01968,0.26016,5473.97926,-89185.85119,False,False,-1.73293
Nyckelharpa,1.78935,899.60962,1000.21040,-178.73736,0.00000,Entrée,2.08683,-1.87233,5479.47168,-89186.66498,True,False,-3.57870
Nyckelharpa,1.25412,173.44415,1000.24488,-125.27630,0.00000,N/A,1.02207,-1.59213,5474.47242,-89185.59679,True,False,-2.50823
Nyckelharpa,1.38812,111.50745,1000.42550,-138.59192,0.00000,N/A,1.91250,-1.33416,5479.60960,-89186.46434,True,False,-2.77624
Dragspel,2.34471,843.95232,1000.38349,-234.30203,0.00000,Entrée,1.64987,0.07483,5473.30416,-89185.69658,True,False,-4.68942
Nyckelharpa,-0.47323,-812.79557,1000.75259,47.62072,-0.00000,Slussen,-1.95916,1.25753,5477.83782,-89184.61032,False,False,0.94646
Serpent,0.48777,279.88181,1000.59220,-48.38208,0.00000,Slussen,-1.00342,-0.42754,5474.92587,-89187.69097,False,False,-0.97554
Dragspel,0.39411,-93.91667,1000.90281,-38.89042,-0.00000,N/A,0.61377,-1.15268,5474.17696,-89185.16857,False,False,-0.78822
Dragspel,1.86280,1197.11250,1000.26087,-186.11595,0.00000,Brinnelvägen 8,2.20091,-4.45711,5474.26952,-89186.26208,True,False,-3.72559
Serpent,0.66896,86.12511,1000.44034,-66.63287,0.00000,N/A,2.45294,1.59036,5476.11332,-89184.22879,False,False,-1.33792
Nyckelharpa,0.95613,-1457.45952,1000.14713,-95.46837,-0.00000,Lindstedsvägen 24,0.74803,-0.49831,5474.68602,-89188.83893,False,False,-1.91225
Dragspel,0.09596,422.10228,1001.00077,-9.16984,0.00000,Slussen,-1.79548,-0.56706,5473.71094,-89186.97226,False,False,-0.19192
Dragspel,0.86303,-1865.67818,1000.69493,-85.75314,-0.00000,Östra stationen,2.42699,-0.02280,5474.28656,-89185.43813,False,False,-1.72606
Nyckelharpa,2.17891,-727.50379,1000.46330,-217.70070,-0.00000,Entrée,1.18831,-1.64841,5473.63537,-89185.17166,True,False,-4.35782
Dragspel,-0.09707,-1224.01073,1000.40264,10.03523,-0.00000,Brinnelvägen 8,0.26424,-0.03609,5474.31515,-89187.99946,False,False,0.19413
Serpent,1.56273,-759.44721,1000.50477,-155.92072,-0.00000,Entrée,1.35845,-0.98182,5475.00480,-89183.33147,False,False,-3.12545
Serpent,2.04589,-1169.41589,1000.38728,-204.40186,-0.00000,Brinnelvägen 8,2.30161,-2.40750,5474.84486,-89184.29162,False,False,-4.09177
